NGC911;2h25.7m;+41°57';ANDROMEDA;Galaxy Type E5;12.7;1'x1';Distance : 81 Mly
NGC797;2h3.5m;+38°7';ANDROMEDA;Galaxy Type SBa;12.7;2'x1';Distance : 80 Mly
NGC425;1h13m;+38°46';ANDROMEDA;Galaxy Type S?;12.7;1'x1';Distance : 91 Mly
NGC551;1h27.7m;+37°11';ANDROMEDA;Galaxy Type SBbc;12.7;2'x1';Distance : 73 Mly
NGC708;1h52.8m;+36°9';ANDROMEDA;Galaxy Type E2;12.7;3'x3';Distance : 68 Mly
NGC759;1h57.8m;+36°21';ANDROMEDA;Galaxy Type E0;12.7;1'x1';Distance : 66 Mly
NGC537;1h25.3m;+34°2';ANDROMEDA;Galaxy Type Sbc/P;12.7;3'x1';Distance : 67 Mly
NGC29;0h10.8m;+33°21';ANDROMEDA;Galaxy Type SBbc;12.7;2'x1';Distance : 67 Mly
NGC183;0h38.5m;+29°31';ANDROMEDA;Galaxy Type E4;12.7;2'x1';Distance : 76 Mly
NGC160;0h36.1m;+23°57';ANDROMEDA;Galaxy Type S0-a;12.7;2'x1';Distance : 74 Mly
NGC704;1h52.6m;+36°8';ANDROMEDA;Galaxy Type S?;12.8;1';Distance : 67 Mly
NGC712;1h53.1m;+36°49';ANDROMEDA;Galaxy Type S0;12.8;1'x1';Distance : 75 Mly
NGC7831;0h7.3m;+32°37';ANDROMEDA;Galaxy Type Sb;12.8;2';Distance : 72 Mly
NGC7260;22h22.6m;-4°7';AQUARIUS;Galaxy Type SBbc;12.7;2'x1';Distance : 69 Mly
NGC7378;22h47.8m;-11°49';AQUARIUS;Galaxy Type SBab;12.7;2'x1';Distance : 36 Mly
NGC7081;21h31.4m;+2°29';AQUARIUS;Galaxy Type Sb;12.7;1'x1';Distance : 46 Mly
NGC6772;19h14.6m;-2°42';AQUILAE;Planetary Nebula;12.7;1';Distance : 3500 ly
NGC6941;20h36.4m;-4°37';AQUILAE;Galaxy Type Sb;12.8;2'x1';Distance : 88 Mly
NGC794;2h2.5m;+18°22';ARIES;Galaxy Type E-S0;12.7;1'x1';Distance : 116 Mly
NGC765;1h58.8m;+24°54';ARIES;Galaxy Type SBbc;12.8;3'x3';Distance : 72 Mly
NGC984;2h34.7m;+23°25';ARIES;Galaxy Type S0-a;12.8;2'x1';Distance : 61 Mly
NGC695;1h51.2m;+22°35';ARIES;Galaxy Type S0/P;12.8;1'x1';Distance : 137 Mly
NGC992;2h37.4m;+21°6';ARIES;Galaxy Type Sc;12.8;1'x1';Distance : 58 Mly
NGC770;1h59.2m;+18°57';ARIES;Galaxy Type E1;12.8;1'x1';Distance : 35 Mly
NGC820;2h8.4m;+14°21';ARIES;Galaxy Type Sb;12.8;1'x1';Distance : 62 Mly
NGC2165;6h11.1m;+51°41';AURIGA;Galaxy Type OCL;12.7;6';Distance : 4700 ly
NGC2208;6h22.6m;+51°55';AURIGA;Galaxy Type S0;12.8;2'x1';Distance : 82 Mly
NGC5876;15h9.5m;+54°30';BOOTES;Galaxy Type SBab;12.7;2'x1';Distance : 46 Mly
NGC5602;14h22.3m;+50°30';BOOTES;Galaxy Type Sa;12.7;2'x1';Distance : 31 Mly
NGC5541;14h16.5m;+39°35';BOOTES;Galaxy Type S?;12.7;1'x1';Distance : 108 Mly
NGC5684;14h35.8m;+36°33';BOOTES;Galaxy Type S0;12.7;2'x1';Distance : 58 Mly
NGC5454;14h4.8m;+14°23';BOOTES;Galaxy Type S0;12.7;2'x1';Distance : 108 Mly
NGC5423;14h2.8m;+9°21';BOOTES;Galaxy Type E-S0;12.8;2'x1';Distance : 83 Mly
NGC5239;13h36.4m;+7°22';BOOTES;Galaxy Type SBbc;12.8;2'x1';Distance : 99 Mly
NGC5785;14h53.5m;+52°5';BOOTES;Galaxy Type SBc;12.8;3'x2';Distance : 33 Mly
NGC5797;14h56.4m;+49°42';BOOTES;Galaxy Type S0-a;12.8;2'x1';Distance : 56 Mly
NGC5945;15h29.7m;+42°55';BOOTES;Galaxy Type SBab;12.8;3'x2';Distance : 78 Mly
NGC5772;14h51.6m;+40°36';BOOTES;Galaxy Type Sb;12.8;2'x1';Distance : 69 Mly
NGC4127;12h8.4m;+76°48';CAMELOPARDA;Galaxy Type Sc;12.7;3'x1';Distance : 26 Mly
NGC2550A;8h28.7m;+73°45';CAMELOPARDA;Galaxy Type Sc;12.7;2'x1';Distance : 51 Mly
NGC1469;4h0.5m;+68°35';CAMELOPARDA;Galaxy Type E-S0;12.7;2'x1';Distance : 16 Mly
NGC2575;8h22.8m;+24°18';CANCER;Galaxy Type Sc;12.7;2'x1';Distance : 55 Mly
NGC5301;13h46.4m;+46°6';CANES VENAT;Galaxy Type SBc;12.7;4'x1';Distance : 21 Mly
NGC5103;13h20.5m;+43°5';CANES VENAT;Galaxy Type S?;12.7;1'x1';Distance : 18 Mly
NGC4662;12h44.4m;+37°7';CANES VENAT;Galaxy Type SBbc;12.7;2'x2';Distance : 98 Mly
NGC4619;12h41.7m;+35°4';CANES VENAT;Galaxy Type SBb/P;12.7;1'x1';Distance : 98 Mly
NGC2508;8h2m;+8°33';CANIS MINOR;Galaxy Type E2;12.7;1'x1';Distance : 62 Mly
NGC2470;7h54.3m;+4°28';CANIS MINOR;Galaxy Type Sab;12.7;2'x1';Distance : 57 Mly
NGC1343;3h37.8m;+72°34';CASSIOPEIA;Galaxy Type SBb/P;12.7;3'x2';Distance : 31 Mly
NGC842;2h9.8m;-7°46';CETUS;Galaxy Type S0;12.7;2'x1';Distance : 54 Mly
NGC145;0h31.8m;-5°9';CETUS;Galaxy Type SBdm;12.7;2'x2';Distance : 58 Mly
NGC279;0h52.1m;-2°13';CETUS;Galaxy Type S0-a;12.7;2'x1';Distance : 55 Mly
NGC1076;2h43.5m;-14°45';CETUS;Galaxy Type S0-a;12.7;2'x1';Distance : 30 Mly
NGC163;0h36m;-10°7';CETUS;Galaxy Type E3;12.7;2'x1';Distance : 84 Mly
NGC550;1h26.7m;+2°1';CETUS;Galaxy Type Sa;12.7;1'x1';Distance : 82 Mly
NGC1004;2h37.7m;+1°59';CETUS;Galaxy Type E1;12.7;1'x1';Distance : 91 Mly
NGC4670;12h45.3m;+27°8';COMA BERENI;Galaxy Type SB0-a;12.7;1'x1';Distance : 15 Mly
NGC4393;12h25.9m;+27°34';COMA BERENI;Galaxy Type SBcd;12.7;3'x3';Distance : 11 Mly
NGC5116;13h22.9m;+26°59';COMA BERENI;Galaxy Type SBc;12.7;2'x1';Distance : 41 Mly
NGC4146;12h10.3m;+26°26';COMA BERENI;Galaxy Type SBab;12.7;1'x1';Distance : 92 Mly
NGC4506;12h32.2m;+13°25';COMA BERENI;Galaxy Type SBa;12.7;2'x1';Distance : 10 Mly
NGC6109;16h17.7m;+35°0';CORONA BOR;Galaxy Type S0;12.7;1'x1';Distance : 125 Mly
NGC5958;15h34.8m;+28°39';CORONA BOR;Galaxy Type Sc;12.7;1'x1';Distance : 28 Mly
NGC4724;12h50.9m;-14°20';CORVUS;Galaxy Type E-S0;12.7;1'x1';Distance : 59 Mly
NGC4714;12h50.3m;-13°19';CORVUS;Galaxy Type E-S0;12.7;2'x1';Distance : 60 Mly
NGC3823;11h42.3m;-13°52';CRATER;Galaxy Type E1;12.7;2'x1';Distance : 93 Mly
NGC3693;11h28.2m;-13°12';CRATER;Galaxy Type Sb;12.7;3'x1';Distance : 70 Mly
NGC3831;11h43.3m;-12°53';CRATER;Galaxy Type S0-a/P;12.7;3'x1';Distance : 74 Mly
NGC3637;11h20.7m;-10°15';CRATER;Galaxy Type SB0;12.7;2'x2';Distance : 26 Mly
NGC6079;16h4.5m;+69°40';DRACO;Galaxy Type E3;12.7;1'x1';Distance : 105 Mly
NGC6678;18h30.7m;+67°59';DRACO;Galaxy Type SBab/P;12.7;2'x1';Distance : 36 Mly
NGC4391;12h25.3m;+64°56';DRACO;Galaxy Type E-S0;12.7;1'x1';Distance : 19 Mly
NGC4441;12h27.3m;+64°48';DRACO;Galaxy Type SB0-a;12.7;3'x3';Distance : 38 Mly
NGC6191;16h31.7m;+59°38';DRACO;Galaxy Type SBc;12.7;2'x1';Distance : 79 Mly
NGC1324;3h25m;-5°45';ERIDANUS;Galaxy Type Sb;12.7;2'x1';Distance : 80 Mly
NGC1618;4h36.1m;-3°9';ERIDANUS;Galaxy Type SBb;12.7;2'x1';Distance : 69 Mly
NGC2492;7h59.5m;+27°2';GEMINI;Galaxy Type E-S0;12.7;1'x1';Distance : 96 Mly
NGC6154;16h25.5m;+49°50';HERCULES;Galaxy Type SBa;12.7;2'x2';Distance : 85 Mly
NGC6339;17h17.1m;+40°51';HERCULES;Galaxy Type SBcd;12.7;3'x2';Distance : 30 Mly
NGC6575;18h11m;+31°7';HERCULES;Galaxy Type E3;12.7;2'x1';Distance : 99 Mly
NGC6697;18h45.2m;+25°31';HERCULES;Galaxy Type E2;12.7;1'x1';Distance : 66 Mly
NGC6408;17h38.8m;+18°53';HERCULES;Galaxy Type SBa;12.7;2'x1';Distance : 55 Mly
NGC2733;8h58.8m;-3°43';HYDRA;Galaxy Type Sbc;12.7;2'x1';Distance : 39 Mly
NGC2612;8h33.8m;-13°10';HYDRA;Galaxy Type E-S0;12.7;3'x1';Distance : 24 Mly
NGC3352;10h44.2m;+22°22';LEO;Galaxy Type S0;12.6;2'x1';Distance : 81 Mly
NGC2991;9h46.8m;+22°1';LEO;Galaxy Type S0;12.6;1'x1';Distance : 105 Mly
NGC3884;11h46.2m;+20°23';LEO;Galaxy Type S0-a;12.6;2'x1';Distance : 99 Mly
NGC3121;10h6.9m;+14°22';LEO;Galaxy Type E2;12.6;2'x1';Distance : 124 Mly
NGC2906;9h32.1m;+8°27';LEO;Galaxy Type Sc;12.7;1'x1';Distance : 30 Mly
NGC3509;11h4.4m;+4°50';LEO;Galaxy Type SBbc;12.7;2'x1';Distance : 109 Mly
NGC3209;10h20.6m;+25°30';LEO;Galaxy Type E2;12.7;1'x1';Distance : 88 Mly
NGC3883;11h46.8m;+20°41';LEO;Galaxy Type Sb;12.7;3'x2';Distance : 99 Mly
NGC3805;11h40.7m;+20°21';LEO;Galaxy Type E-S0;12.7;1'x1';Distance : 93 Mly
NGC3861A;11h45.1m;+19°58';LEO;Galaxy Type Sb;12.7;2'x1';Distance : 72 Mly
NGC3862;11h45.1m;+19°36';LEO;Galaxy Type E0;12.7;2'x2';Distance : 92 Mly
NGC3460;10h54.8m;+17°37';LEO;Galaxy Type S?;12.7;1'x1';Distance : 16 Mly
NGC3800;11h40.2m;+15°21';LEO;Galaxy Type SBb/P;12.7;2'x1';Distance : 47 Mly
NGC3357;10h44.3m;+14°5';LEO;Galaxy Type E1;12.7;1'x1';Distance : 138 Mly
NGC3299;10h36.4m;+12°42';LEO;Galaxy Type SBdm;12.7;2'x2';Distance : 9 Mly
NGC3153;10h12.8m;+12°40';LEO;Galaxy Type Sc;12.7;2'x1';Distance : 40 Mly
NGC2942;9h39.1m;+34°0';LEO MINOR;Galaxy Type Sc;12.6;2'x2';Distance : 62 Mly
NGC3074;9h59.7m;+35°24';LEO MINOR;Galaxy Type Sc;12.7;2'x2';Distance : 72 Mly
NGC5872;15h10.9m;-11°29';LIBRA;Galaxy Type S0;12.6;2'x1';Distance : 105 Mly
NGC2273A;6h40.1m;+60°5';LYNX;Galaxy Type Sc;12.6;3'x2';Distance : 30 Mly
NGC2476;7h56.8m;+39°56';LYNX;Galaxy Type E4;12.6;1'x1';Distance : 53 Mly
NGC2424;7h40.7m;+39°14';LYNX;Galaxy Type SBb;12.6;4'x1';Distance : 47 Mly
NGC2528;8h7.4m;+39°12';LYNX;Galaxy Type Sb;12.6;2'x2';Distance : 55 Mly
NGC2469;7h58.1m;+56°41';LYNX;Galaxy Type Sb/P;12.7;1'x1';Distance : 49 Mly
