NGC4386;12h24.5m;+75°32';DRACO;Galaxy Type SB0;11.7;3'x1';Distance : 24 Mly
NGC5908;15h16.7m;+55°25';DRACO;Galaxy Type Sb;11.8;3'x1';Distance : 47 Mly
NGC4250;12h17.4m;+70°48';DRACO;Galaxy Type SB0-a;11.8;3'x2';Distance : 28 Mly
NGC6412;17h29.6m;+75°42';DRACO;Galaxy Type SBc;11.8;3'x2';Distance : 19 Mly
NGC6411;17h35.5m;+60°49';DRACO;Galaxy Type E4;11.9;2'x1';Distance : 54 Mly
NGC4256;12h18.7m;+65°54';DRACO;Galaxy Type Sb;11.9;5'x1';Distance : 36 Mly
NGC3735;11h36m;+70°32';DRACO;Galaxy Type Sc;11.9;4'x1';Distance : 38 Mly
NGC6236;16h44.6m;+70°47';DRACO;Galaxy Type SBc;11.9;3'x2';Distance : 18 Mly
NGC3218;10h21.8m;+74°11';DRACO;Galaxy Type SBbc;11.9;2'x1';Distance : 44 Mly
NGC1723;4h59.4m;-10°59';ERIDANUS;Galaxy Type SBa/P;11.7;3'x2';Distance : 53 Mly
NGC1253;3h14.2m;-2°49';ERIDANUS;Galaxy Type SBc;11.7;5'x2';Distance : 24 Mly
NGC1726;4h59.7m;-7°45';ERIDANUS;Galaxy Type S0;11.7;2'x1';Distance : 56 Mly
NGC1461;3h48.5m;-16°24';ERIDANUS;Galaxy Type S0;11.8;3'x1';Distance : 21 Mly
NGC1455;3h45.4m;-18°38';ERIDANUS;Galaxy Type SB0-a;11.8;3'x2';Distance : 24 Mly
NGC1297;3h19.2m;-19°6';ERIDANUS;Galaxy Type SB0;11.8;2'x2';Distance : 22 Mly
NGC1172;3h1.6m;-14°50';ERIDANUS;Galaxy Type E3;11.9;2'x2';Distance : 24 Mly
NGC1337;3h28.1m;-8°23';ERIDANUS;Galaxy Type SBc;11.9;6'x2';Distance : 17 Mly
NGC2339;7h8.3m;+18°47';GEMINI;Galaxy Type SBbc;11.8;3'x2';Distance : 31 Mly
NGC6548;18h6m;+18°35';HERCULES;Galaxy Type SB0;11.7;3'x3';Distance : 31 Mly
NGC6166;16h28.6m;+39°33';HERCULES;Galaxy Type E3;11.8;2'x1';Distance : 128 Mly
NGC6181;16h32.3m;+19°50';HERCULES;Galaxy Type SBc;11.9;3'x1';Distance : 33 Mly
NGC6487;17h52.7m;+29°50';HERCULES;Galaxy Type E0;11.9;2'x2';Distance : 108 Mly
NGC2889;9h27.2m;-11°39';HYDRA;Galaxy Type SBc;11.7;2'x2';Distance : 47 Mly
NGC2855;9h21.5m;-11°55';HYDRA;Galaxy Type S0-a;11.7;3'x2';Distance : 27 Mly
NGC3145;10h10.2m;-12°26';HYDRA;Galaxy Type SBbc;11.7;3'x2';Distance : 51 Mly
NGC2713;8h57.3m;+2°55';HYDRA;Galaxy Type SBab;11.8;4'x2';Distance : 55 Mly
NGC2716;8h57.6m;+3°5';HYDRA;Galaxy Type SB0-a;11.8;1'x1';Distance : 52 Mly
NGC2718;8h58.8m;+6°18';HYDRA;Galaxy Type SBab;11.8;2'x2';Distance : 54 Mly
NGC2848;9h20.2m;-16°32';HYDRA;Galaxy Type SBc;11.8;3'x2';Distance : 29 Mly
NGC2962;9h40.9m;+5°10';HYDRA;Galaxy Type SB0;11.9;3'x2';Distance : 28 Mly
NGC3411;10h50.4m;-12°51';HYDRA;Galaxy Type E0;11.9;2'x2';Distance : 65 Mly
NGC2695;8h54.5m;-3°4';HYDRA;Galaxy Type S0;11.9;2'x1';Distance : 26 Mly
NGC3872;11h45.8m;+13°46';LEO;Galaxy Type E5;11.7;2'x1';Distance : 45 Mly
NGC3346;10h43.6m;+14°52';LEO;Galaxy Type SBc;11.7;3'x3';Distance : 18 Mly
NGC3655;11h22.9m;+16°35';LEO;Galaxy Type Sc;11.7;2'x1';Distance : 21 Mly
NGC3968;11h55.5m;+11°58';LEO;Galaxy Type SBbc;11.8;3'x2';Distance : 90 Mly
NGC3485;11h0m;+14°50';LEO;Galaxy Type SBb;11.8;2'x2';Distance : 20 Mly
NGC3842;11h44m;+19°57';LEO;Galaxy Type E3;11.8;1'x1';Distance : 89 Mly
NGC3495;11h1.3m;+3°38';LEO;Galaxy Type Scd;11.8;5'x1';Distance : 16 Mly
NGC3389;10h48.5m;+12°32';LEO;Galaxy Type Sc;11.9;3'x1';Distance : 18 Mly
NGC3020;9h50.1m;+12°49';LEO;Galaxy Type SBc;11.9;3'x2';Distance : 20 Mly
NGC3507;11h3.4m;+18°8';LEO;Galaxy Type SBb;11.9;3'x3';Distance : 14 Mly
NGC2968;9h43.2m;+31°56';LEO;Galaxy Type Sa;11.9;2'x2';Distance : 22 Mly
NGC3277;10h32.9m;+28°31';LEO MINOR;Galaxy Type Sab;11.7;2'x2';Distance : 20 Mly
NGC3254;10h29.3m;+29°30';LEO MINOR;Galaxy Type Sbc;11.7;5'x1';Distance : 19 Mly
NGC3381;10h48.4m;+34°43';LEO MINOR;Galaxy Type SB/P;11.8;2'x2';Distance : 23 Mly
NGC3294;10h36.3m;+37°19';LEO MINOR;Galaxy Type Sc;11.8;3'x2';Distance : 22 Mly
NGC3003;9h48.6m;+33°25';LEO MINOR;Galaxy Type SBbc;11.9;6'x1';Distance : 21 Mly
NGC3158;10h13.8m;+38°46';LEO MINOR;Galaxy Type E3;11.9;2'x2';Distance : 98 Mly
NGC1784;5h5.5m;-11°52';LEPUS;Galaxy Type SBc;11.7;4'x3';Distance : 33 Mly
NGC1954;5h32.8m;-14°4';LEPUS;Galaxy Type Sbc;11.8;4'x2';Distance : 44 Mly
NGC1888;5h22.6m;-11°30';LEPUS;Galaxy Type SBc/P;11.9;3'x1';Distance : 34 Mly
NGC5892;15h13.8m;-15°28';LIBRA;Galaxy Type SBcd;11.7;4'x3';Distance : 32 Mly
NGC5791;14h58.8m;-19°16';LIBRA;Galaxy Type E6;11.7;3'x1';Distance : 47 Mly
NGC5885;15h15.1m;-10°5';LIBRA;Galaxy Type SBc;11.8;4'x3';Distance : 28 Mly
NGC5757;14h47.8m;-19°5';LIBRA;Galaxy Type SBb;11.9;2'x2';Distance : 38 Mly
NGC2500;8h1.9m;+50°44';LYNX;Galaxy Type SBcd;11.6;3'x3';Distance : 7 Mly
NGC2537;8h13.2m;+45°59';LYNX;Galaxy Type SBm;11.7;2'x2';Distance : 6 Mly
NGC2340;7h11.2m;+50°10';LYNX;Galaxy Type E3;11.7;2'x1';Distance : 83 Mly
NGC2273;6h50.1m;+60°51';LYNX;Galaxy Type SBa;11.7;4'x2';Distance : 26 Mly
NGC2541;8h14.7m;+49°4';LYNX;Galaxy Type SBc;11.8;6'x3';Distance : 8 Mly
NGC2832;9h19.8m;+33°45';LYNX;Galaxy Type E2;11.9;3'x2';Distance : 98 Mly
NGC2543;8h13m;+36°15';LYNX;Galaxy Type SBb;11.9;2'x1';Distance : 35 Mly
NGC2320;7h5.7m;+50°35';LYNX;Galaxy Type E4;11.9;1'x1';Distance : 84 Mly
NGC2346;7h9.4m;-0°48';MONOCEROS;Planetary Nebula;11.6;1';Distance : 4800 ly
NGC2368;7h21m;-10°22';MONOCEROS;Open Cluster Type IV2p;11.8;3';Distance : 5800 ly
NGC2022;5h42.1m;+9°5';ORION;Planetary Nebula;11.6;1';Distance : 6100 ly
NGC7742;23h44.3m;+10°46';PEGASUS;Galaxy Type Sb;11.6;2'x2';Distance : 23 Mly
NGC7448;23h0.1m;+15°59';PEGASUS;Galaxy Type Sbc;11.7;3'x1';Distance : 31 Mly
NGC7454;23h1.1m;+16°23';PEGASUS;Galaxy Type E4;11.8;2'x2';Distance : 28 Mly
NGC7817;0h4m;+20°45';PEGASUS;Galaxy Type Sbc;11.8;4'x1';Distance : 33 Mly
NGC7678;23h28.5m;+22°25';PEGASUS;Galaxy Type SBc;11.8;3'x2';Distance : 49 Mly
NGC1272;3h19.4m;+41°29';PERSEUS;Galaxy Type E1;11.8;2'x2';Distance : 54 Mly
NGC1624;4h40.6m;+50°28';PERSEUS;Open Cluster Type I2pn;11.8;3';Distance : 19700 ly
NGC1220;3h11.7m;+53°21';PERSEUS;Open Cluster Type II2p;11.8;2';Distance : 5900 ly
NGC1275;3h19.8m;+41°31';PERSEUS;Galaxy Type S0/P;11.9;2'x2';Distance : 74 Mly
NGC57;0h15.5m;+17°20';PISCES;Galaxy Type E1;11.6;2'x2';Distance : 77 Mly
NGC266;0h49.8m;+32°17';PISCES;Galaxy Type SBab;11.6;3'x3';Distance : 66 Mly
NGC7785;23h55.3m;+5°55';PISCES;Galaxy Type E5;11.6;3'x1';Distance : 54 Mly
NGC63;0h17.8m;+11°27';PISCES;Galaxy Type S/P;11.7;2'x1';Distance : 16 Mly
NGC514;1h24.1m;+12°55';PISCES;Galaxy Type SBc;11.7;4'x3';Distance : 35 Mly
NGC718;1h53.2m;+4°12';PISCES;Galaxy Type SBa;11.7;2'x2';Distance : 24 Mly
NGC7581;23h14.7m;+4°32';PISCES;Galaxy Type SBc;11.7;4'x1';Distance : 38 Mly
NGC128;0h29.2m;+2°52';PISCES;Galaxy Type S0/P;11.8;3'x1';Distance : 60 Mly
NGC467;1h19.2m;+3°18';PISCES;Galaxy Type S0;11.8;2'x2';Distance : 77 Mly
NGC470;1h19.7m;+3°25';PISCES;Galaxy Type Sb;11.8;3'x2';Distance : 33 Mly
NGC676;1h49m;+5°54';PISCES;Galaxy Type S0-a;11.9;4'x1';Distance : 21 Mly
NGC2525;8h5.6m;-11°26';PUPPIS;Galaxy Type SBc/P;11.6;3'x2';Distance : 22 Mly
NGC2517;8h2.8m;-12°19';PUPPIS;Galaxy Type SB0;11.8;1'x1';Distance : 21 Mly
NGC6537;18h5.2m;-19°51';SAGITTARIUS;Planetary Nebula;11.6;;Distance : 4000 ly
NGC6631;18h27.2m;-12°2';SCUTUM;Open Cluster Type II2m;11.7;7';Distance : 8500 ly
NGC5957;15h35.4m;+12°3';SERPENS;Galaxy Type SBb;11.7;3'x3';Distance : 26 Mly
NGC6118;16h21.8m;-2°17';SERPENS;Galaxy Type Sc;11.7;5'x2';Distance : 22 Mly
NGC6070;16h10m;+0°43';SERPENS;Galaxy Type Sc;11.8;4'x2';Distance : 28 Mly
NGC5964;15h37.6m;+5°58';SERPENS;Galaxy Type SBcd;11.9;4'x3';Distance : 20 Mly
NGC2967;9h42.1m;+0°20';SEXTANS;Galaxy Type Sc;11.6;3'x3';Distance : 27 Mly
NGC3044;9h53.7m;+1°35';SEXTANS;Galaxy Type SBc;11.9;5'x1';Distance : 18 Mly
NGC1589;4h30.8m;+0°52';TAURUS;Galaxy Type Sab;11.8;3'x1';Distance : 53 Mly
NGC784;2h1.3m;+28°50';TRIANGULUM;Galaxy Type SBd;11.7;7'x2';Distance : 3 Mly
NGC1060;2h43.3m;+32°25';TRIANGULUM;Galaxy Type E-S0;11.8;2'x2';Distance : 73 Mly
NGC949;2h30.8m;+37°8';TRIANGULUM;Galaxy Type Sb;11.8;3'x2';Distance : 9 Mly
NGC750;1h57.5m;+33°13';TRIANGULUM;Galaxy Type E2;11.9;2'x1';Distance : 73 Mly
NGC3614;11h18.4m;+45°45';URSA MAJOR;Galaxy Type Sc;11.6;5'x3';Distance : 33 Mly
NGC4144;12h10m;+46°27';URSA MAJOR;Galaxy Type SBc;11.6;6'x2';Distance : 4 Mly
NGC3448;10h54.6m;+54°18';URSA MAJOR;Galaxy Type S0-a;11.6;6'x2';Distance : 19 Mly
NGC3894;11h48.8m;+59°25';URSA MAJOR;Galaxy Type E4;11.6;3'x2';Distance : 45 Mly
NGC3813;11h41.3m;+36°33';URSA MAJOR;Galaxy Type Sb;11.7;2'x1';Distance : 21 Mly
NGC3600;11h15.9m;+41°35';URSA MAJOR;Galaxy Type Sa;11.7;4'x1';Distance : 10 Mly
NGC3769;11h37.7m;+47°54';URSA MAJOR;Galaxy Type SBb;11.7;3'x1';Distance : 10 Mly
NGC2639;8h43.6m;+50°12';URSA MAJOR;Galaxy Type Sa;11.7;2'x1';Distance : 47 Mly
NGC3738;11h35.8m;+54°31';URSA MAJOR;Irregular Galaxy;11.7;3'x2';Distance : 3 Mly
NGC3516;11h6.8m;+72°34';URSA MAJOR;Galaxy Type SB0;11.7;2'x1';Distance : 37 Mly
NGC3917;11h50.8m;+51°49';URSA MAJOR;Galaxy Type Sc;11.8;5'x1';Distance : 14 Mly
NGC2654;8h49.2m;+60°13';URSA MAJOR;Galaxy Type SBab;11.8;4'x1';Distance : 19 Mly
NGC3027;9h55.7m;+72°12';URSA MAJOR;Galaxy Type SBcd;11.8;4'x1';Distance : 15 Mly
NGC2693;8h57m;+51°21';URSA MAJOR;Galaxy Type E1;11.9;3'x2';Distance : 70 Mly
NGC5422;14h0.7m;+55°10';URSA MAJOR;Galaxy Type S0-a;11.9;4'x1';Distance : 26 Mly
NGC3206;10h21.8m;+56°56';URSA MAJOR;Galaxy Type SBc;11.9;3'x2';Distance : 16 Mly
NGC3683A;11h29.2m;+57°8';URSA MAJOR;Galaxy Type SBc;11.9;2'x2';Distance : 34 Mly
NGC3963;11h55m;+58°30';URSA MAJOR;Galaxy Type SBbc;11.9;3'x2';Distance : 45 Mly
NGC4324;12h23.1m;+5°15';VIRGO;Galaxy Type S0-a;11.6;3'x1';Distance : 23 Mly
NGC4235;12h17.2m;+7°11';VIRGO;Galaxy Type Sa;11.6;4'x1';Distance : 34 Mly
NGC5750;14h46.2m;-0°13';VIRGO;Galaxy Type SB0-a;11.6;3'x2';Distance : 24 Mly
NGC4592;12h39.3m;-0°32';VIRGO;Galaxy Type Sd;11.6;6'x2';Distance : 15 Mly
NGC5806;15h0m;+1°53';VIRGO;Galaxy Type SBb;11.7;3'x2';Distance : 19 Mly
NGC4380;12h25.4m;+10°1';VIRGO;Galaxy Type Sab;11.7;4'x2';Distance : 14 Mly
NGC4550;12h35.5m;+12°13';VIRGO;Galaxy Type SB0;11.7;3'x1';Distance : 5 Mly
NGC4440;12h27.9m;+12°18';VIRGO;Galaxy Type SBa;11.7;2'x2';Distance : 10 Mly
NGC5020;13h12.7m;+12°36';VIRGO;Galaxy Type SBbc;11.7;3'x3';Distance : 47 Mly
NGC4808;12h55.8m;+4°18';VIRGO;Galaxy Type Sc;11.7;3'x1';Distance : 11 Mly
NGC4586;12h38.5m;+4°19';VIRGO;Galaxy Type Sa;11.7;4'x1';Distance : 11 Mly
NGC4378;12h25.3m;+4°56';VIRGO;Galaxy Type Sa;11.7;3'x3';Distance : 36 Mly
NGC4713;12h50m;+5°19';VIRGO;Galaxy Type SBcd;11.7;3'x2';Distance : 9 Mly
NGC4424;12h27.2m;+9°25';VIRGO;Galaxy Type SBa;11.7;4'x2';Distance : 6 Mly
NGC4632;12h42.5m;-0°5';VIRGO;Galaxy Type Sc;11.7;3'x1';Distance : 24 Mly
NGC4933;13h3.9m;-11°30';VIRGO;Galaxy Type S0-a;11.7;2'x1';Distance : 46 Mly
NGC4825;12h57.2m;-13°40';VIRGO;Galaxy Type E-S0;11.7;2'x1';Distance : 63 Mly
NGC4705;12h49.4m;-5°12';VIRGO;Galaxy Type SBbc;11.7;3'x1';Distance : 61 Mly
NGC5324;13h52.1m;-6°3';VIRGO;Galaxy Type Sc;11.7;2'x2';Distance : 43 Mly
NGC4786;12h54.5m;-6°52';VIRGO;Galaxy Type E2;11.7;2'x1';Distance : 65 Mly
NGC3818;11h42m;-6°9';VIRGO;Galaxy Type E6;11.7;2'x1';Distance : 24 Mly
NGC4999;13h9.6m;+1°40';VIRGO;Galaxy Type SBb;11.8;2'x2';Distance : 80 Mly
NGC4606;12h41m;+11°55';VIRGO;Galaxy Type SBa;11.8;3'x2';Distance : 23 Mly
NGC4425;12h27.2m;+12°44';VIRGO;Galaxy Type SB0-a;11.8;3'x1';Distance : 26 Mly
NGC4402;12h26.1m;+13°7';VIRGO;Galaxy Type Sb;11.8;4'x1';Distance : 3 Mly
NGC5690;14h37.7m;+2°17';VIRGO;Galaxy Type Sc;11.8;3'x1';Distance : 25 Mly
NGC5147;13h26.3m;+2°6';VIRGO;Galaxy Type SBd;11.8;2'x2';Distance : 15 Mly
NGC5864;15h9.6m;+3°3';VIRGO;Galaxy Type SB0;11.8;3'x1';Distance : 27 Mly
NGC4580;12h37.8m;+5°22';VIRGO;Galaxy Type SBa/P;11.8;2'x2';Distance : 15 Mly
NGC4260;12h19.4m;+6°6';VIRGO;Galaxy Type SBa;11.8;3'x1';Distance : 28 Mly
NGC4224;12h16.6m;+7°28';VIRGO;Galaxy Type Sa;11.8;3'x1';Distance : 37 Mly
NGC4519;12h33.5m;+8°39';VIRGO;Galaxy Type SBcd;11.8;3'x3';Distance : 17 Mly
NGC5691;14h37.9m;-0°24';VIRGO;Galaxy Type SBa/P;11.8;2'x1';Distance : 26 Mly
NGC5105;13h21.8m;-13°12';VIRGO;Galaxy Type SBc;11.8;2'x2';Distance : 41 Mly
NGC4897;13h0.9m;-13°27';VIRGO;Galaxy Type SBbc;11.8;3'x2';Distance : 36 Mly
NGC5869;15h9.8m;+0°28';VIRGO;Galaxy Type S0;11.9;2'x2';Distance : 29 Mly
NGC5740;14h44.4m;+1°41';VIRGO;Galaxy Type SBb;11.9;3'x2';Distance : 22 Mly
NGC4733;12h51.1m;+10°55';VIRGO;Galaxy Type E0;11.9;2'x2';Distance : 13 Mly
NGC4413;12h26.5m;+12°37';VIRGO;Galaxy Type SBab;11.9;2'x1';Distance 19 Mly
NGC5854;15h7.8m;+2°34';VIRGO;Galaxy Type SB0-a;11.9;3'x1';Distance : 24 Mly
NGC4688;12h47.8m;+4°20';VIRGO;Galaxy Type SBc;11.9;3'x3';Distance : 14 Mly
NGC4273;12h19.9m;+5°21';VIRGO;Galaxy Type SBc;11.9;2'x2';Distance : 34 Mly
NGC4532;12h34.3m;+6°28';VIRGO;Galaxy Type IBm;11.9;3'x1';Distance : 28 Mly
NGC4223;12h17.4m;+6°41';VIRGO;Galaxy Type S0-a;11.9;3'x1';Distance : 31 Mly
NGC4233;12h17.1m;+7°37';VIRGO;Galaxy Type SB0;11.9;2'x1';Distance : 33 Mly
NGC4454;12h28.8m;-1°56';VIRGO;Galaxy Type SB0-a;11.9;2'x2';Distance : 34 Mly
NGC4700;12h49.1m;-11°25';VIRGO;Galaxy Type SBc;11.9;3'x1';Distance : 20 Mly
NGC4899;13h0.9m;-13°57';VIRGO;Galaxy Type SBc;11.9;3'x1';Distance : 37 Mly
NGC5506;14h13.2m;-3°12';VIRGO;Galaxy Type Sa/P;11.9;3'x1';Distance : 26 Mly
NGC4951;13h5.1m;-6°30';VIRGO;Galaxy Type SBc;11.9;4'x2';Distance : 17 Mly
