IC469;7h56m;+85°10';CEPHEUS;Galaxy Type SBab;12.7;2'x1';Distance : 96 Mly
IC51;0h46.4m;-13°26';CETUS;Galaxy Type S0;12.8;1'x1';Distance : 79 Mly
IC302;3h12.9m;+4°42';CETUS;Galaxy Type SBbc;12.8;2'x2';Distance : 271 Mly
IC232;2h31.2m;+1°16';CETUS;Galaxy Type E5;12.7;1'x1';Distance : 294 Mly
IC1613;1h4.8m;+2°7';CETUS;Galaxy Type IBm;9.2;17'x15';Distance : 2400 ly
IC1610;1h1.7m;-15°34';CETUS;Galaxy Type S0-a;12.9;1'x1';Distance : 259 Mly
IC1528;0h5.1m;-7°7';CETUS;Galaxy Type SBb;12.7;2'x1';Distance : 175 Mly
IC106;1h24.7m;-1°35';CETUS;Galaxy Type S0-a;13;2';Distance : 230 Mly
IC858;13h14.9m;+17°14';COMA BERENI;Galaxy Type S0;12.7;1'x1';Distance : 316 Mly
IC780;12h20m;+25°46';COMA BERENI;Galaxy Type E-S0;12.9;1'x1';Distance : 310 Mly
IC3877;12h54.8m;+19°11';COMA BERENI;Galaxy Type SBc;13;4'x1';Distance : 42 Mly
IC3476;12h32.7m;+14°3';COMA BERENI;Galaxy Type IBm;12.7;2'x1';Distance : 43900 ly
IC3392;12h28.7m;+14°60';COMA BERENI;Galaxy Type Sb;12.5;2'x1';Distance : 78 Mly
IC3376;12h27.8m;+26°60';COMA BERENI;Galaxy Type SBa;12.9;2'x1';Distance : 329 Mly
IC3831;12h51.3m;-14°34';CORVUS;Galaxy Type S0;12.6;1'x1';Distance : 180 Mly
IC5117;21h32.5m;+44°36';CYGNUS;Planetary Nebula;11.5;;Distance : 19200 ly
IC4996;20h16.5m;+37°39';CYGNUS;Open Cluster Type II3p;7.3;7';Distance : 5600 ly
IC1392;21h35.5m;+35°24';CYGNUS;Galaxy Type E-S0;12;1'x1';Distance : 202 Mly
IC1369;21h12.2m;+47°46';CYGNUS;Galaxy Type I1m;8.8;5';Distance : 6800 ly
IC1291;18h33.9m;+49°17';DRACO;Galaxy Type SBdm;13;2'x1';Distance : 90 Mly
IC1231;16h47m;+58°25';DRACO;Galaxy Type Sc;12.9;2'x1';Distance : 241 Mly
IC1211;16h16.9m;+53°0';DRACO;Galaxy Type E1;12.7;1'x1';Distance : 258 Mly
IC401;5h4.3m;-10°5';ERIDANUS;Galaxy Type SBb;12.5;2'x1';Distance : 154 Mly
IC387;4h41.7m;-7°5';ERIDANUS;Galaxy Type SBc;12.8;2'x1';Distance : 207 Mly
IC382;4h37.9m;-9°31';ERIDANUS;Galaxy Type Sc;12.8;2'x1';Distance : 230 Mly
IC347;3h42.5m;-4°18';ERIDANUS;Galaxy Type S0;13;1'x1';Distance : 203 Mly
IC270;2h55.7m;-14°12';ERIDANUS;Galaxy Type E-S0;12.9;2'x2';Distance : 402 Mly
IC1880;3h6.5m;-9°44';ERIDANUS;Galaxy Type E-S0;13;2'x1';Distance : 479 Mly
IC2196;7h34.2m;+31°24';GEMINI;Galaxy Type E2;12.7;1'x1';Distance : 218 Mly
IC2157;6h4.8m;+24°3';GEMINI;Open Cluster Type III2p;8.4;5';Distance : 6700 ly
IC4593;16h11.7m;+12°4';HERCULES;Planetary Nebula;10.7;1';Distance : 8600 ly
IC1269;17h52.1m;+21°34';HERCULES;Galaxy Type Sbc;12.8;2'x1';Distance : 281 Mly
IC1265;17h36.7m;+42°5';HERCULES;Galaxy Type Sab;12.3;2'x1';Distance : 100 Mly
IC1153;15h57.1m;+48°10';HERCULES;Galaxy Type S0;12.6;1'x1';Distance : 272 Mly
IC547;9h36.1m;-12°26';HYDRA;Galaxy Type SBbc;12.1;2'x1';Distance : 129 Mly
IC513;8h33.1m;-12°21';HYDRA;Galaxy Type SB0;13;1'x1';Distance : 273 Mly
IC504;8h22.7m;+4°16';HYDRA;Galaxy Type S0;13;1'x1';Distance : 191 Mly
IC503;8h22.2m;+3°16';HYDRA;Galaxy Type SBa;13;1'x1';Distance : 190 Mly
IC2541;10h5.8m;-17°26';HYDRA;Galaxy Type Sbc;12.9;1'x1';Distance : 229 Mly
IC2482;9h27m;-12°7';HYDRA;Galaxy Type E3;11.5;2'x2';Distance : 162 Mly
IC2437;9h5.6m;-19°12';HYDRA;Galaxy Type E-S0;12.9;2'x1';Distance : 242 Mly
IC5217;22h23.9m;+50°58';LACERTA;Planetary Nebula;11.3;;Distance : 15000 ly
IC1442;22h16.1m;+53°60';LACERTA;Open Cluster Type II2m;9.1;5';Distance : 7700 ly
IC1434;22h10.5m;+52°50';LACERTA;Open Cluster Type II1p;9;7';Distance : 9800 ly
IC677;11h13.9m;+12°18';LEO;Galaxy Type Sbc;12.9;2'x1';Distance : 149 Mly
IC676;11h12.7m;+9°3';LEO;Galaxy Type SB0-a;11.8;2'x1';Distance : 67 Mly
IC653;10h52.1m;-0°34';LEO;Galaxy Type S0-a;12.8;2'x1';Distance : 254 Mly
IC642;10h48.1m;+18°11';LEO;Galaxy Type E?;12.6;1'x1';Distance : 278 Mly
IC2637;11h13.8m;+9°35';LEO;Galaxy Type E0;12.9;1'x1';Distance : 403 Mly
IC2476;9h27.9m;+29°59';LEO;Galaxy Type E-S0;12.9;1'x1';Distance : 371 Mly
IC2473;9h27.4m;+30°26';LEO;Galaxy Type SBbc;13;2'x1';Distance : 371 Mly
IC438;5h53m;-17°53';LEPUS;Galaxy Type SBc;11.9;3'x2';Distance : 144 Mly
IC418;5h27.5m;-12°42';LEPUS;Planetary Nebula;9.3;;Distance : 5100 ly
IC2143;5h46.9m;-18°44';LEPUS;Galaxy Type SBb;12.5;2'x1';Distance : 140 Mly
IC2104;4h56.3m;-15°48';LEPUS;Galaxy Type SBbc;13;3'x1';Distance : 253 Mly
IC4536;15h13.3m;-18°8';LIBRA;Galaxy Type SBdm;13;2'x2';Distance : 105 Mly
IC1077;14h57.4m;-19°13';LIBRA;Galaxy Type SBbc;12.6;1'x1';Distance : 158 Mly
IC1055;14h47.4m;-13°43';LIBRA;Galaxy Type Sb;12.6;2'x1';Distance : 133 Mly
IC2233;8h14m;+45°44';LYNX;Galaxy Type SBcd;12.6;5'x1';Distance : 25 Mly
IC2166;6h26.9m;+59°5';LYNX;Galaxy Type SBbc;12.4;3'x2';Distance : 124 Mly
IC4665;17h46.2m;+5°43';OPHIUCHUS;Open Cluster Type III2p;4.2;70';Distance : 1100 ly
IC4634;17h1.6m;-21°50';OPHIUCHUS;Planetary Nebula;10.9;;Distance : 7500 ly
IC4625;16h53m;+2°24';OPHIUCHUS;Galaxy Type E?;12.9;2'x1';Distance : 337 Mly
IC392;4h46.4m;+3°30';ORION;Galaxy Type S0;12.7;1'x1';Distance : 189 Mly
IC5285;23h7m;+22°56';PEGASUS;Galaxy Type S?;12.6;2'x1';Distance : 283 Mly
IC5258;22h51.5m;+23°5';PEGASUS;Galaxy Type E-S0;12.8;1'x1';Distance : 359 Mly
IC1473;23h11.1m;+29°39';PEGASUS;Galaxy Type S0;12.9;2'x1';Distance : 39 Mly
IC351;3h47.6m;+35°3';PERSEUS;Planetary Nebula;11.9;;Distance : 15000 ly
IC348;3h44.6m;+32°10';PERSEUS;Em Nebula Open Cluster;7.3;10';Distance : 1300 ly
IC310;3h16.7m;+41°19';PERSEUS;Galaxy Type S0;12.7;1'x1';Distance : 261 Mly
IC284;3h6.2m;+42°22';PERSEUS;Galaxy Type Sd;11.5;4'x1';Distance : 125 Mly
IC282;3h6.2m;+41°51';PERSEUS;Galaxy Type E-S0;12.5;1'x1';Distance : 73 Mly
IC257;2h49.8m;+46°59';PERSEUS;Galaxy Type E-S0;12.6;1'x1';Distance : 357 Mly
IC2003;3h56.4m;+33°53';PERSEUS;Planetary Nebula;11.4;;Distance : 20000 ly
IC1985;3h44.6m;+32°10';PERSEUS;Em Nebula Open Cluster;7.3;10';Distance : 1300 ly
