NGC615;1h35.1m;-7°20';CETUS;Galaxy Type Sb;11.6;3'x1';Distance : 26 Mly
NGC337;0h59.8m;-7°35';CETUS;Galaxy Type SBcd;11.6;3'x2';Distance : 23 Mly
NGC153;0h34m;-9°42';CETUS;Galaxy Type SBbc;11.6;4'x2';Distance : 53 Mly
NGC4448;12h28.3m;+28°37';COMA BERENI;Galaxy Type SBab;11.1;4'x1';Distance : 9 Mly
NGC4136;12h9.3m;+29°56';COMA BERENI;Galaxy Type SBc;11.1;4'x4';Distance : 9 Mly
NGC4212;12h15.7m;+13°54';COMA BERENI;Galaxy Type Sc;11.2;3'x2';Distance : 19 Mly
NGC4419;12h26.9m;+15°3';COMA BERENI;Galaxy Type SBa;11.2;3'x1';Distance : 17 Mly
NGC4340;12h23.6m;+16°43';COMA BERENI;Galaxy Type SB0-a;11.2;3'x2';Distance : 13 Mly
NGC4571;12h36.9m;+14°13';COMA BERENI;Galaxy Type Sc;11.3;4'x3';Distance : 5 Mly
NGC4298;12h21.5m;+14°36';COMA BERENI;Galaxy Type Sc;11.3;3'x2';Distance : 16 Mly
NGC4245;12h17.6m;+29°36';COMA BERENI;Galaxy Type SB0-a;11.4;3'x2';Distance : 12 Mly
NGC4474;12h29.9m;+14°4';COMA BERENI;Galaxy Type S0;11.5;2'x2';Distance : 22 Mly
NGC4064;12h4.2m;+18°27';COMA BERENI;Galaxy Type SBa;11.5;5'x2';Distance : 13 Mly
NGC4889;13h0.1m;+27°59';COMA BERENI;Galaxy Type E3;11.5;3'x2';Distance : 92 Mly
NGC4302;12h21.7m;+14°36';COMA BERENI;Galaxy Type Sc;11.6;5'x1';Distance : 16 Mly
NGC4262;12h19.5m;+14°53';COMA BERENI;Galaxy Type E/SB0;11.6;2'x2';Distance : 19 Mly
NGC4237;12h17.2m;+15°19';COMA BERENI;Galaxy Type SBbc;11.6;2'x1';Distance : 12 Mly
NGC4421;12h27m;+15°28';COMA BERENI;Galaxy Type SB0-a;11.6;3'x2';Distance : 23 Mly
NGC4793;12h54.7m;+28°56';COMA BERENI;Galaxy Type SBc;11.6;3'x2';Distance : 35 Mly
NGC4150;12h10.6m;+30°24';COMA BERENI;Galaxy Type S0;11.6;2'x2';Distance : 3 Mly
NGC4027;11h59.5m;-19°16';CORVUS;Galaxy Type SBd;11.1;3'x2';Distance : 24 Mly
NGC4802;12h55.8m;-12°3';CORVUS;Galaxy Type S0;11.4;2'x2';Distance : 13 Mly
NGC4783;12h54.6m;-12°33';CORVUS;Galaxy Type E0/P;11.6;2'x1';Distance : 56 Mly
NGC3672;11h25m;-9°48';CRATER;Galaxy Type Sc;11.4;4'x2';Distance : 26 Mly
